ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
900581,506064,2025-02-16,Damaged,906.18
900582,506070,2026-04-08,Late Delivery,945.56
900583,506102,2026-06-21,Not as Described,682.33
900584,506141,2025-10-06,Not as Described,761.4
900585,506143,2025-07-28,Poor Quality,612.55
900586,506152,2026-04-26,Poor Quality,375.71
900587,506154,2026-04-03,Damaged,480.88
900588,506161,2025-09-16,Changed Mind,277.51
900589,506175,2026-01-07,Changed Mind,538.34
900590,506183,2026-04-23,Changed Mind,1056.91
900591,506186,2025-07-16,Late Delivery,1866.71
900592,506245,2025-07-04,Unknown,794.94
900593,506288,2026-06-11,Unknown,2504.64
900594,506305,2025-07-25,Unknown,910.25
900595,506319,2025-05-18,Wrong Product,685.95
900596,506323,2026-02-20,Changed Mind,568.53
900597,506343,2025-12-12,Damaged,1574.65
900598,506345,2025-10-07,Unknown,3483.45
900599,506357,2026-02-03,Wrong Product,630.92
900600,506360,2026-05-09,Not as Described,4631.37
900601,506389,2026-03-22,Damaged,1131.95
900602,506397,2026-05-05,Late Delivery,15902.67
900603,506413,2026-02-10,Wrong Product,3085.2
900604,506420,2025-08-04,Late Delivery,8296.11
900605,506451,2026-02-22,Changed Mind,2710.28
900606,506452,2025-06-25,Wrong Product,528.18
900607,506483,2025-03-25,Damaged,458.12
900608,506500,2025-11-02,Changed Mind,3115.79
900609,506507,2025-02-27,Poor Quality,2434.42
900610,506512,2026-06-05,Damaged,4787.14
900611,506550,2026-03-01,Poor Quality,1308.39
900612,506558,2026-05-27,Not as Described,454.68
900613,506561,2025-12-07,Late Delivery,736.3
900614,506562,2025-08-25,Damaged,775.67
900615,506563,2025-09-27,Late Delivery,3563.28
900616,506564,2025-12-23,Changed Mind,1022.22
900617,506605,2025-12-27,Poor Quality,1624.25
900618,506609,2025-12-29,Poor Quality,2188.61
900619,506614,2025-11-21,Wrong Product,723.39
900620,506633,2025-11-06,Poor Quality,7249.08
900621,506637,2025-08-13,Poor Quality,1213.28
900622,506643,2025-12-05,Damaged,724.01
900623,506652,2025-12-07,Changed Mind,433.9
900624,506659,2025-04-07,Poor Quality,382.61
900625,506661,2026-05-30,Not as Described,2098.39
900626,506670,2026-01-15,Damaged,1447.52
900627,506671,2025-01-24,Not as Described,7725.15
900628,506673,2025-01-15,Poor Quality,265.53
900629,506678,2025-07-30,Not as Described,2247.44
900630,506679,2025-05-05,Damaged,792.66
900631,506682,2025-06-09,Poor Quality,249.59
900632,506684,2025-07-27,Damaged,1885.49
900633,506691,2025-04-01,Poor Quality,600.93
900634,506701,2025-09-02,Poor Quality,821.43
900635,506723,2025-12-28,Not as Described,1737.08
900636,506741,2026-07-07,Poor Quality,1105.76
900637,506746,2025-11-10,Poor Quality,1106.79
900638,506752,2026-05-16,Damaged,3394.62
900639,506753,2026-02-20,Wrong Product,350.7
900640,506763,2026-02-26,Damaged,397.05
900641,506790,2025-02-04,Damaged,703.18
900642,506795,2025-03-16,Poor Quality,178.08
900643,506802,2025-05-23,Late Delivery,1400.1
900644,506803,2025-08-24,Damaged,251.43
900645,506814,2026-06-02,Wrong Product,1441.26
900646,506815,2026-06-24,Not as Described,1148.09
900647,506834,2025-05-29,Poor Quality,75.61
900648,506843,2026-05-11,Late Delivery,506.81
900649,506860,2025-09-23,Not as Described,1460.43
900650,506872,2026-01-05,Poor Quality,2932.16
900651,506898,2025-03-01,Not as Described,428.64
900652,506901,2025-10-11,Changed Mind,3004.48
900653,506902,2025-10-03,Damaged,3206.42
900654,506904,2025-05-16,Not as Described,281.38
900655,506927,2026-05-11,Poor Quality,7492.72
900656,506929,2025-11-06,Wrong Product,2158.13
900657,506939,2026-04-24,Wrong Product,573.43
900658,506943,2025-07-09,Damaged,203.68
900659,506961,2026-02-06,Unknown,630.56
900660,506970,2026-04-09,Wrong Product,466.65
900661,506977,2025-05-05,Not as Described,3924.6
900662,507004,2025-01-28,Poor Quality,2800.99
900663,507027,2025-11-20,Not as Described,142.65
900664,507039,2025-09-04,Poor Quality,7341.53
900665,507042,2025-09-05,Poor Quality,3249.65
900666,507073,2025-07-03,Changed Mind,1734.46
900667,507078,2026-01-15,Changed Mind,558.73
900668,507081,2025-05-05,Wrong Product,4542.2
900669,507083,2025-03-05,Late Delivery,52.75
900670,507086,2026-06-29,Poor Quality,844.84
900671,507110,2025-07-31,Late Delivery,740.04
900672,507113,2025-07-15,Wrong Product,923.44
900673,507128,2025-07-15,Changed Mind,702.01
900674,507129,2026-06-17,Not as Described,183.45
900675,507144,2025-09-17,Late Delivery,847.95
900676,507147,2026-05-17,Late Delivery,1031.74
900677,507149,2025-09-10,Wrong Product,371.68
900678,507160,2025-06-20,Damaged,109.71
900679,507197,2025-09-24,Not as Described,1949.68
900680,507209,2025-06-23,Poor Quality,840.58
900681,507214,2025-12-21,Damaged,3941.35
900682,507223,2026-03-02,Poor Quality,9930.48
900683,507265,2025-08-02,Damaged,156.37
900684,507267,2025-07-29,Changed Mind,562.16
900685,507281,2025-10-16,Late Delivery,937.97
900686,507313,2025-09-09,Damaged,1323.08
900687,507320,2025-06-27,Damaged,2470.85
900688,507323,2025-07-11,Late Delivery,286.67
900689,507337,2025-10-12,Poor Quality,1180.63
900690,507352,2025-10-04,Poor Quality,506.41
900691,507363,2025-09-17,Damaged,6475.3
900692,507373,2026-04-14,Poor Quality,531.21
900693,507402,2025-02-19,Poor Quality,693.04
900694,507403,2026-04-01,Not as Described,953.98
900695,507407,2025-10-06,Poor Quality,204.0
900696,507428,2026-07-06,Not as Described,327.25
900697,507437,2025-01-18,Damaged,999.51
900698,507451,2025-12-31,Not as Described,4164.8
900699,507462,2025-02-20,Late Delivery,803.52
900700,507489,2025-09-08,Wrong Product,606.7
900701,507495,2025-08-13,Not as Described,3655.32
900702,507500,2026-07-05,Changed Mind,358.75
900703,507513,2025-07-10,Late Delivery,1944.48
900704,507528,2025-11-19,Poor Quality,591.65
900705,507531,2025-11-07,Damaged,700.06
900706,507542,2026-01-29,Late Delivery,1185.21
900707,507552,2025-07-12,Poor Quality,1443.54
900708,507567,2026-04-30,Wrong Product,48.78
900709,507571,2026-05-30,Poor Quality,1455.51
900710,507597,2026-01-10,Changed Mind,671.83
900711,507606,2026-01-21,Wrong Product,2225.95
900712,507629,2025-05-12,Not as Described,772.86
900713,507644,2026-01-25,Poor Quality,1733.01
900714,507647,2025-09-23,Damaged,1955.96
900715,507656,2026-06-28,Poor Quality,1571.65
900716,507675,2025-06-05,Not as Described,2779.33
900717,507704,2025-02-07,Not as Described,678.07
900718,507707,2026-04-24,Poor Quality,906.99
900719,507712,2025-10-17,Damaged,1973.5
900720,507714,2025-01-31,Poor Quality,807.97
900721,507716,2025-10-28,Wrong Product,424.77
900722,507730,2026-06-07,Changed Mind,1662.73
900723,507742,2025-04-06,Poor Quality,342.84
900724,507743,2025-10-09,Damaged,592.5
900725,507745,2026-06-14,Poor Quality,2711.51
900726,507773,2025-02-09,Damaged,1088.23
900727,507779,2026-05-18,Changed Mind,1092.92
900728,507789,2025-05-09,Not as Described,2288.17
900729,507801,2025-08-02,Not as Described,4993.15
900730,507810,2026-04-27,Wrong Product,712.89
900731,507815,2026-06-16,Poor Quality,2279.55
900732,507840,2026-02-27,Wrong Product,225.3
900733,507864,2025-08-20,Unknown,720.5
900734,507874,2026-03-30,Poor Quality,3117.85
900735,507884,2025-06-06,Not as Described,374.61
900736,507895,2025-09-01,Unknown,319.02
900737,507903,2025-09-14,Late Delivery,485.16
900738,507904,2025-05-25,Poor Quality,436.65
900739,507908,2025-02-03,Wrong Product,5495.55
900740,507928,2026-03-03,Late Delivery,2583.82
900741,507934,2026-01-01,Unknown,208.4
900742,507935,2026-01-29,Not as Described,472.2
900743,507948,2025-08-23,Not as Described,835.75
900744,507951,2026-01-28,Poor Quality,1841.43
900745,507956,2025-11-07,Damaged,455.0
900746,507968,2026-01-11,Unknown,4038.14
900747,508009,2025-11-29,Late Delivery,244.34
900748,508034,2025-01-24,Poor Quality,564.97
900749,508043,2025-01-31,Not as Described,4180.51
900750,508046,2025-11-18,Changed Mind,678.69
900751,508079,2025-02-08,Damaged,1258.48
900752,508113,2026-05-22,Not as Described,1147.03
900753,508115,2025-09-29,Damaged,700.22
900754,508186,2026-05-08,Late Delivery,1716.03
900755,508188,2025-02-17,Poor Quality,197.87
900756,508197,2025-05-12,Poor Quality,552.47
900757,508205,2025-03-24,Wrong Product,3458.0
900758,508209,2026-03-05,Late Delivery,2352.83
900759,508223,2025-07-31,Late Delivery,1803.32
900760,508236,2025-10-29,Poor Quality,504.13
900761,508248,2025-08-12,Late Delivery,3198.17
900762,508277,2025-03-16,Poor Quality,505.05
900763,508286,2025-03-24,Poor Quality,900.82
900764,508290,2026-03-02,Wrong Product,1062.02
900765,508317,2025-01-16,Poor Quality,1441.38
900766,508320,2026-03-28,Wrong Product,4319.87
900767,508323,2025-12-20,Damaged,4125.67
900768,508327,2025-04-07,Not as Described,1098.3
900769,508332,2025-08-28,Not as Described,75.89
900770,508333,2025-01-20,Not as Described,1974.72
900771,508358,2025-04-12,Late Delivery,795.71
900772,508384,2025-11-06,Damaged,78.23
900773,508387,2026-01-13,Not as Described,703.52
900774,508412,2025-11-27,Poor Quality,1071.57
900775,508439,2026-06-21,Damaged,230.45
900776,508440,2025-08-10,Poor Quality,625.05
900777,508446,2025-05-30,Not as Described,98.83
900778,508448,2026-01-04,Not as Described,2667.8
900779,508456,2025-04-30,Wrong Product,247.62
900780,508465,2026-03-18,Poor Quality,2077.54
900781,508468,2025-08-25,Damaged,637.05
900782,508480,2025-12-11,Damaged,677.0
900783,508482,2026-02-20,Wrong Product,1166.79
900784,508492,2026-02-16,Poor Quality,387.17
900785,508494,2025-05-19,Damaged,1024.15
900786,508497,2026-03-21,Not as Described,2390.43
900787,508500,2025-11-29,Not as Described,357.42
900788,508504,2025-12-23,Late Delivery,651.82
900789,508514,2025-07-23,Poor Quality,4159.5
900790,508535,2025-07-06,Not as Described,918.25
900791,508542,2025-11-03,Poor Quality,1596.7
900792,508544,2025-01-22,Not as Described,136.73
900793,508554,2026-06-28,Changed Mind,917.7
900794,508585,2025-12-10,Changed Mind,597.25
900795,508588,2025-06-15,Changed Mind,212.59
900796,508599,2026-03-27,Changed Mind,578.31
900797,508619,2025-01-26,Not as Described,277.92
900798,508625,2025-10-24,Poor Quality,72.95
900799,508654,2025-09-28,Changed Mind,1348.6
900800,508658,2026-05-16,Not as Described,404.82
900801,508668,2025-05-16,Poor Quality,1808.52
900802,508689,2025-04-07,Poor Quality,1131.75
900803,508706,2026-04-28,Poor Quality,1847.46
900804,508709,2025-12-29,Not as Described,4095.72
900805,508731,2025-06-08,Damaged,791.68
900806,508745,2025-02-11,Damaged,1278.76
900807,508751,2026-04-17,Wrong Product,1760.46
900808,508758,2025-10-17,Changed Mind,510.3
900809,508767,2025-05-27,Wrong Product,2987.76
900810,508785,2026-04-05,Late Delivery,2316.64
900811,508791,2025-10-15,Late Delivery,1792.92
900812,508793,2026-05-08,Not as Described,618.81
900813,508800,2025-07-31,Wrong Product,648.57
900814,508808,2025-04-22,Changed Mind,2050.34
900815,508816,2026-06-04,Not as Described,533.01
900816,508817,2025-03-05,Late Delivery,478.99
900817,508827,2025-03-01,Changed Mind,621.96
900818,508835,2026-02-21,Damaged,5080.68
900819,508837,2025-07-30,Not as Described,455.45
900820,508847,2025-04-17,Late Delivery,1060.19
900821,508855,2026-03-16,Changed Mind,1179.36
900822,508861,2025-01-18,Damaged,1512.78
900823,508881,2026-04-20,Poor Quality,6878.32
900824,508901,2025-05-06,Not as Described,9417.84
900825,508925,2025-01-15,Changed Mind,4634.43
900826,508938,2025-12-05,Not as Described,307.51
900827,508947,2025-10-19,Poor Quality,3911.67
900828,508952,2025-06-27,Changed Mind,263.75
900829,508965,2026-02-20,Damaged,623.56
900830,508978,2026-06-13,Late Delivery,1805.91
900831,508982,2025-01-09,Unknown,1071.34
900832,508992,2025-01-23,Poor Quality,1716.68
900833,509001,2025-02-09,Poor Quality,371.43
900834,509002,2026-02-11,Late Delivery,2244.88
900835,509007,2026-01-12,Changed Mind,2040.53
900836,509010,2025-12-10,Changed Mind,577.16
900837,509027,2025-02-18,Poor Quality,617.17
900838,509031,2025-08-17,Wrong Product,788.64
900839,509044,2025-02-25,Poor Quality,1031.45
900840,509052,2025-03-07,Damaged,100.78
900841,509054,2026-01-02,Unknown,6588.59
900842,509074,2025-03-03,Not as Described,2948.56
900843,509076,2026-05-17,Wrong Product,1742.69
900844,509089,2025-07-06,Poor Quality,1483.42
900845,509091,2025-07-14,Poor Quality,512.25
900846,509095,2025-06-08,Poor Quality,364.65
900847,509100,2026-05-15,Not as Described,662.1
900848,509120,2025-09-23,Not as Described,3059.66
900849,509130,2025-03-09,Not as Described,970.04
900850,509145,2025-03-05,Not as Described,2670.61
900851,509159,2026-03-30,Damaged,1314.91
900852,509171,2025-04-16,Poor Quality,5889.24
900853,509172,2025-08-07,Damaged,131.49
900854,509180,2025-06-01,Wrong Product,1065.74
900855,509201,2025-12-24,Changed Mind,633.43
900856,509212,2025-06-15,Late Delivery,743.8
900857,509213,2025-03-03,Not as Described,1216.79
900858,509216,2025-01-28,Poor Quality,4731.15
900859,509219,2025-02-27,Poor Quality,1138.49
900860,509241,2026-06-15,Poor Quality,3861.5
900861,509248,2025-11-30,Late Delivery,990.66
900862,509257,2026-06-29,Late Delivery,2715.88
900863,509277,2025-08-07,Not as Described,844.7
900864,509289,2025-12-19,Damaged,391.31
900865,509301,2026-06-07,Damaged,3747.1
900866,509304,2025-06-17,Poor Quality,2835.16
900867,509318,2025-02-18,Changed Mind,415.25
900868,509325,2026-05-25,Not as Described,2645.22
900869,509331,2025-09-02,Not as Described,2307.97
900870,509335,2025-10-14,Damaged,629.87
900871,509337,2026-05-02,Wrong Product,581.04
900872,509354,2025-06-27,Damaged,1421.67
900873,509357,2025-09-09,Wrong Product,993.1
900874,509380,2025-09-02,Late Delivery,1067.24
900875,509385,2025-10-23,Late Delivery,947.49
900876,509394,2025-11-27,Poor Quality,241.11
900877,509398,2025-11-28,Poor Quality,2946.74
900878,509411,2026-06-11,Poor Quality,2047.55
900879,509418,2026-05-25,Late Delivery,600.97
900880,509424,2025-03-14,Not as Described,710.31
900881,509437,2025-12-04,Damaged,332.64
900882,509438,2026-03-25,Poor Quality,1500.4
900883,509450,2025-11-16,Changed Mind,1307.6
900884,509454,2026-03-12,Poor Quality,1547.28
900885,509455,2025-12-10,Poor Quality,3345.76
900886,509462,2026-06-30,Wrong Product,744.7
900887,509474,2025-07-07,Poor Quality,868.19
900888,509501,2025-10-27,Wrong Product,2016.71
900889,509510,2025-04-15,Not as Described,1133.0
900890,509519,2026-01-02,Poor Quality,1082.78
900891,509537,2026-06-19,Poor Quality,603.77
900892,509538,2025-11-17,Wrong Product,1301.49
900893,509542,2025-11-14,Poor Quality,1496.56
900894,509561,2026-05-22,Poor Quality,2790.06
900895,509616,2026-06-26,Wrong Product,251.13
900896,509637,2025-03-06,Damaged,344.05
900897,509642,2026-04-01,Wrong Product,14059.95
900898,509656,2025-02-24,Wrong Product,1036.23
900899,509660,2025-06-26,Not as Described,3603.26
900900,509663,2025-12-25,Poor Quality,675.45
900901,509678,2025-04-09,Poor Quality,6448.13
900902,509681,2026-03-19,Not as Described,240.23
900903,509694,2025-05-13,Poor Quality,3154.21
900904,509697,2026-01-12,Changed Mind,1213.81
900905,509730,2025-12-11,Damaged,82.41
900906,509735,2026-03-11,Damaged,85.89
900907,509740,2025-08-03,Poor Quality,10412.05
900908,509758,2026-04-15,Not as Described,63.44
900909,509767,2025-12-09,Not as Described,336.07
900910,509788,2026-02-08,Damaged,1641.18
900911,509804,2025-10-02,Wrong Product,1195.02
900912,509811,2026-07-07,Changed Mind,1340.51
900913,509816,2026-01-14,Wrong Product,803.55
900914,509832,2025-12-24,Unknown,632.08
900915,509836,2025-10-08,Changed Mind,2152.01
900916,509866,2025-11-25,Poor Quality,824.3
900917,509891,2025-01-31,Damaged,1573.09
900918,509908,2025-05-16,Late Delivery,2738.67
900919,509929,2025-04-02,Damaged,1312.57
900920,509934,2026-02-03,Not as Described,1728.22
900921,509948,2025-04-22,Poor Quality,147.98
900922,509957,2026-04-02,Late Delivery,309.16
900923,509963,2026-06-03,Poor Quality,7833.28
900924,509970,2025-06-10,Poor Quality,323.73
900925,509971,2025-05-13,Late Delivery,1264.06
900926,509997,2026-06-24,Wrong Product,1012.05
900927,509999,2026-03-14,Wrong Product,723.15
900928,510001,2026-05-15,Poor Quality,675.21
900929,510007,2026-03-29,Poor Quality,1226.73
900930,510019,2025-09-30,Poor Quality,768.62
900931,510038,2026-02-24,Wrong Product,806.96
900932,510039,2025-06-08,Not as Described,4284.38
900933,510050,2025-12-10,Damaged,1368.38
900934,510056,2026-01-22,Poor Quality,2976.39
900935,510060,2026-02-19,Poor Quality,205.9
900936,510064,2026-06-14,Not as Described,1426.59
900937,510069,2025-06-24,Late Delivery,1494.31
900938,510092,2026-06-11,Changed Mind,2061.52
900939,510094,2025-07-01,Not as Described,99.0
900940,510118,2025-04-09,Damaged,823.88
900941,510119,2025-11-11,Poor Quality,840.0
900942,510120,2026-02-02,Wrong Product,2949.75
900943,510123,2025-08-13,Poor Quality,5461.66
900944,510124,2025-06-16,Changed Mind,1892.7
900945,510128,2025-08-22,Damaged,977.74
900946,510135,2026-05-23,Damaged,5709.09
900947,510153,2026-04-16,Changed Mind,391.33
900948,510174,2025-10-24,Not as Described,588.18
900949,510190,2025-11-24,Poor Quality,577.92
900950,510205,2025-11-23,Poor Quality,2431.06
900951,510264,2025-10-12,Changed Mind,797.84
900952,510283,2025-06-19,Late Delivery,20352.49
900953,510301,2025-12-09,Poor Quality,2299.56
900954,510302,2025-12-15,Late Delivery,1113.48
900955,510310,2026-05-13,Late Delivery,2362.87
900956,510311,2025-02-12,Damaged,4136.36
900957,510315,2025-06-27,Changed Mind,921.34
900958,510319,2025-06-25,Wrong Product,685.77
900959,510321,2026-05-13,Changed Mind,1822.79
900960,510328,2025-11-22,Not as Described,817.07
900961,510336,2025-03-29,Poor Quality,1833.55
900962,510347,2026-05-18,Late Delivery,4392.53
900963,510349,2025-08-01,Unknown,621.97
900964,510358,2026-07-01,Wrong Product,180.52
900965,510366,2026-04-29,Damaged,535.51
900966,510367,2025-08-27,Wrong Product,2002.21
900967,510368,2025-09-27,Poor Quality,733.8
900968,510376,2025-05-02,Not as Described,352.48
900969,510379,2026-07-05,Late Delivery,941.75
900970,510380,2025-08-21,Changed Mind,298.47
