OrderID,OrderDate,CustomerID,ProductID,Quantity,Category,UnitCost,SellingPrice,UnitPrice,Discount,Revenue,Cost,Region,ShippingCost,DeliveryDays,Profit
500223,2025-08-12,11104,2007,2,Clothing,231.7,449.79,449.79,0.083,824.91,463.4,South,184.87,1,176.64
500224,2025-03-18,14892,2191,2,Clothing,317.49,423.55,423.55,0.034,818.3,634.98,Central,201.5,4,-18.18
500225,2025-09-19,11172,2227,6,Sports,569.63,886.22,886.22,0.091,4833.44,3417.78,Central,158.43,1,1257.23
500226,2025-12-03,11699,2106,2,Office Supplies,415.22,849.92,849.92,0.118,1499.26,830.44,Central,67.96,1,600.86
500227,2025-07-15,10443,2189,2,Electronics,300.5,382.79,382.79,0.209,605.57,601.0,North,86.4,7,-81.83
500228,2025-10-20,13944,2200,4,Home & Kitchen,288.71,503.47,503.47,0.08,1852.77,1154.84,East,236.62,9,461.31
500229,2026-04-01,14746,2255,2,Furniture,257.54,527.76,527.76,0.086,964.75,515.08,West,218.37,4,231.3
500230,2026-04-03,14605,2297,1,Electronics,302.42,528.59,528.59,0.244,399.61,302.42,East,380.66,5,-283.47
500231,2025-08-21,14562,2102,2,Electronics,60.63,75.79,75.79,0.185,123.54,121.26,South,143.64,5,-141.36
500232,2025-09-25,12413,2231,1,Home & Kitchen,899.59,1497.34,1497.34,0.092,1359.58,899.59,North,80.67,6,379.32
500233,2025-11-26,12590,2232,3,Furniture,538.86,1033.3,1033.3,0.075,2867.41,1616.58,South,104.76,6,1146.07
500234,2025-03-17,11840,2046,3,Furniture,109.24,175.86,175.86,0.109,470.07,327.72,East,286.3,7,-143.95
500235,2025-08-09,11504,2176,3,Clothing,392.7,598.48,598.48,0.062,1684.12,1178.1,West,176.78,3,329.24
500236,2025-04-05,10723,2089,5,Clothing,563.61,1050.13,1050.13,0.118,4631.07,2818.05,South,196.18,5,1616.84
500237,2025-09-09,10842,2112,1,Electronics,341.66,427.08,427.08,0.241,324.15,341.66,North,102.43,5,-119.94
500238,2025-05-25,12348,2161,3,Office Supplies,766.97,1402.87,1402.87,0.027,4094.98,2300.91,West,128.66,5,1665.41
500239,2025-06-02,12222,2069,1,Electronics,898.95,1123.69,1123.69,0.187,913.56,898.95,North,85.15,3,-70.54
500240,2026-03-21,10646,2094,1,Home & Kitchen,826.67,1473.59,1473.59,0.077,1360.12,826.67,South,219.37,4,314.08
500241,2026-02-28,10024,2185,4,Clothing,428.04,579.79,579.79,0.058,2184.65,1712.16,South,51.92,2,420.57
500242,2025-10-29,13273,2236,1,Home & Kitchen,288.24,480.9,480.9,0.098,433.77,288.24,West,36.19,5,109.34
500243,2026-03-12,14827,2244,1,Sports,244.43,478.17,478.17,0.037,460.48,244.43,East,264.06,6,-48.01
500244,2025-03-17,10007,2234,1,Furniture,486.43,962.76,962.76,0.088,878.04,486.43,West,149.69,5,241.92
500245,2025-08-18,13702,2295,2,Clothing,415.66,659.56,659.56,0.083,1209.63,831.32,East,228.54,4,149.77
500246,2025-12-25,13233,2250,1,Office Supplies,799.83,1447.76,1447.76,0.107,1292.85,799.83,North,163.0,4,330.02
500247,2025-12-12,12926,2190,1,Home & Kitchen,710.2,1032.97,1032.97,0.087,943.1,710.2,West,55.65,2,177.25
500248,2026-01-16,11272,2281,4,Office Supplies,357.48,745.27,745.27,0.011,2948.29,1429.92,Central,79.0,7,1439.37
500249,2026-05-27,14262,2184,2,Office Supplies,403.44,824.6,824.6,0.003,1644.25,806.88,West,178.73,6,658.64
500250,2025-04-03,14524,2039,2,Furniture,439.99,698.89,698.89,0.097,1262.2,879.98,North,85.73,1,296.49
500251,2026-01-30,12193,2206,2,Sports,395.2,493.16,493.16,0.017,969.55,790.4,East,264.73,5,-85.58
500252,2025-11-02,12557,2217,2,Home & Kitchen,273.92,425.35,425.35,0.036,820.07,547.84,South,99.33,5,172.9
500253,2025-12-18,12955,2045,1,Sports,661.08,1063.51,1063.51,0.016,1046.49,661.08,South,137.78,5,247.63
500254,2026-01-04,11600,2112,4,Electronics,341.66,427.08,427.08,0.251,1279.53,1366.64,East,233.45,6,-320.56
500255,2025-11-07,11667,2148,2,Electronics,488.26,833.34,833.34,0.207,1321.68,976.52,East,256.88,7,88.28
500256,2026-05-26,14920,2104,3,Clothing,178.5,320.23,320.23,0.079,884.8,535.5,East,375.93,10,-26.63
500257,2026-05-18,11062,2006,5,Furniture,362.45,672.91,672.91,0.014,3317.45,1812.25,South,148.18,4,1357.02
500258,2025-06-03,14662,2078,3,Electronics,242.15,302.69,302.69,0.158,764.59,726.45,East,450.57,6,-412.43
500259,2026-04-22,13802,2241,5,Clothing,124.34,144.39,144.39,0.083,662.03,621.7,Central,136.31,3,-95.98
500260,2026-03-25,11164,2154,2,Furniture,457.12,735.45,735.45,0.023,1437.07,914.24,South,104.82,6,418.01
500261,2025-01-17,13880,2078,3,Electronics,242.15,302.69,302.69,0.118,800.92,726.45,North,167.01,6,-92.54
500262,2025-02-06,11282,2114,2,Home & Kitchen,785.05,1341.12,1341.12,0.076,2478.39,1570.1,East,489.52,8,418.77
500263,2026-03-09,12665,2151,15,Home & Kitchen,209.75,378.1,378.1,0.001,5665.83,3146.25,Central,104.12,5,2415.46
500264,2026-01-02,12896,2089,1,Clothing,563.61,1050.13,1050.13,0.057,990.27,563.61,South,35.65,7,391.01
500265,2025-09-22,11209,2107,3,Electronics,420.19,525.24,525.24,0.183,1287.36,1260.57,East,225.99,6,-199.2
500266,2026-02-08,10303,2170,3,Home & Kitchen,108.29,191.94,191.94,0.058,542.42,324.87,South,137.76,6,79.79
500267,2026-05-26,10756,2203,4,Home & Kitchen,743.5,1003.43,1003.43,0.087,3664.53,2974.0,East,284.61,4,405.92
500268,2025-10-20,14260,2158,1,Furniture,717.87,867.48,867.48,0.061,814.56,717.87,South,46.71,1,49.98
500269,2025-10-30,11227,2192,2,Office Supplies,409.82,713.39,713.39,0.052,1352.59,819.64,Central,84.41,2,448.54
500270,2025-02-17,11234,2153,1,Office Supplies,646.57,1264.98,1264.98,0.068,1178.96,646.57,South,107.69,2,424.7
500271,2026-02-28,13518,2090,5,Clothing,885.96,1444.56,1444.56,0.094,6543.86,4429.8,North,97.39,4,2016.67
500272,2025-07-14,10898,2006,3,Furniture,362.45,672.91,672.91,0.014,1990.47,1087.35,East,487.56,6,415.56
500273,2025-03-21,14879,2257,2,Electronics,897.54,1829.88,1829.88,0.288,2605.75,1795.08,West,117.0,7,693.67
500274,2025-10-16,13311,2016,3,Furniture,787.04,1406.04,1406.04,0.03,4091.58,2361.12,South,173.1,6,1557.36
500275,2025-01-13,14823,2067,2,Electronics,447.35,559.19,559.19,0.249,839.9,894.7,South,74.78,2,-129.58
500276,2025-11-25,13363,2080,2,Office Supplies,371.32,714.51,714.51,0.037,1376.15,742.64,Central,178.08,3,455.43
500277,2025-05-04,12420,2283,1,Furniture,577.47,832.2,832.2,0.073,771.45,577.47,Central,114.91,4,79.07
500278,2025-11-19,12910,2258,2,Electronics,731.72,1303.97,1303.97,0.23,2008.11,1463.44,Central,166.43,7,378.24
500279,2025-01-14,11455,2025,1,Furniture,357.12,722.12,722.12,0.052,684.57,357.12,South,181.06,7,146.39
500280,2025-12-26,12328,2211,1,Electronics,655.57,1085.47,1085.47,0.221,845.58,655.57,West,99.48,6,90.53
500281,2025-07-27,12364,2234,1,Furniture,486.43,962.76,962.76,0.083,882.85,486.43,Central,190.64,4,205.78
500282,2025-01-05,12013,2089,1,Clothing,563.61,1050.13,1050.13,0.117,927.26,563.61,Central,100.41,3,263.24
500283,2025-10-03,11101,2103,3,Home & Kitchen,520.86,942.19,942.19,0.114,2504.34,1562.58,Central,104.75,6,837.01
500284,2025-01-17,10816,2085,2,Clothing,811.9,1501.52,1501.52,0.015,2957.99,1623.8,West,181.69,2,1152.5
500285,2025-10-28,14247,2294,1,Electronics,397.44,785.8,785.8,0.229,605.85,397.44,West,132.48,5,75.93
500286,2025-05-19,11321,2168,1,Electronics,414.67,838.12,838.12,0.157,706.54,414.67,Central,73.3,6,218.57
500287,2025-12-15,14765,2012,1,Clothing,518.85,843.82,843.82,0.025,822.72,518.85,West,81.61,6,222.26
500288,2025-10-06,14503,2157,3,Clothing,322.65,548.27,548.27,0.102,1477.04,967.95,West,74.63,7,434.46
500289,2026-05-23,12335,2121,2,Home & Kitchen,148.62,214.83,214.83,0.083,394.0,297.24,South,145.24,7,-48.48
500290,2025-09-24,14588,2157,6,Clothing,322.65,548.27,548.27,0.061,3088.95,1935.9,East,272.91,5,880.14
500291,2026-02-03,11033,2096,1,Electronics,155.94,194.92,194.92,0.238,148.53,155.94,Central,95.05,3,-102.46
500292,2025-06-27,11156,2075,1,Sports,716.11,866.23,866.23,0.081,796.07,716.11,South,145.14,7,-65.18
500293,2025-12-15,11101,2293,4,Clothing,44.85,68.5,68.5,0.095,247.97,179.4,West,180.64,5,-112.07
500294,2025-11-15,12786,2239,3,Sports,879.52,1802.57,1802.57,0.027,5261.7,2638.56,West,77.67,5,2545.47
500295,2025-01-25,10997,2218,2,Sports,724.5,1270.19,1270.19,0.12,2235.53,1449.0,West,211.46,6,575.07
500296,2026-01-18,11436,2066,1,Sports,178.2,307.6,307.6,0.065,287.61,178.2,South,55.95,6,53.46
500297,2025-08-07,12546,2190,2,Home & Kitchen,710.2,1032.97,1032.97,0.107,1844.88,1420.4,West,101.08,5,323.4
500298,2025-05-15,13701,2285,5,Home & Kitchen,730.85,1183.09,1183.09,0.118,5217.43,3654.25,North,63.59,5,1499.59
500299,2025-01-20,14985,2196,4,Office Supplies,209.31,286.56,286.56,0.105,1025.88,837.24,East,427.39,8,-238.75
500300,2026-06-24,10354,2098,1,Sports,543.24,848.2,848.2,0.088,773.56,543.24,South,62.44,5,167.88
500301,2025-04-09,12319,2255,5,Furniture,257.54,527.76,527.76,0.111,2345.89,1287.7,East,207.16,6,851.03
500302,2025-10-21,14528,2074,3,Home & Kitchen,795.01,1096.95,1096.95,0.039,3162.51,2385.03,West,79.6,5,697.88
500303,2025-12-11,10739,2216,2,Office Supplies,725.1,1518.67,1518.67,0.079,2797.39,1450.2,East,480.36,3,866.83
500304,2026-02-22,12520,2010,3,Sports,768.69,1193.81,1193.81,0.071,3327.15,2306.07,North,152.25,5,868.83
500305,2026-02-18,14604,2291,1,Home & Kitchen,871.01,1569.71,1569.71,0.081,1442.56,871.01,North,96.74,7,474.81
500306,2026-02-26,10055,2240,1,Electronics,884.71,1628.39,1628.39,0.234,1247.35,884.71,West,61.5,2,301.14
500307,2026-02-18,12085,2063,2,Sports,179.22,361.39,361.39,0.039,694.59,358.44,East,492.58,9,-156.43
500308,2025-11-06,10900,2075,10,Sports,716.11,866.23,866.23,0.072,8038.61,7161.1,South,55.67,2,821.84
500309,2025-02-06,12103,2145,2,Office Supplies,442.65,788.09,788.09,0.092,1431.17,885.3,Central,191.76,3,354.11
500310,2025-11-01,10524,2065,6,Clothing,744.57,995.74,995.74,0.025,5825.08,4467.42,East,274.47,6,1083.19
500311,2026-06-06,10463,2198,4,Electronics,536.72,716.45,716.45,0.246,2160.81,2146.88,East,302.16,4,-288.23
500312,2025-11-04,14793,2052,3,Sports,658.62,848.63,848.63,0.062,2388.04,1975.86,North,47.01,6,365.17
500313,2025-12-29,11502,2061,1,Clothing,129.75,267.63,267.63,0.021,262.01,129.75,Central,43.38,3,88.88
500314,2026-06-06,13877,2117,1,Sports,48.82,75.98,75.98,0.114,67.32,48.82,West,100.93,3,-82.43
500315,2025-06-11,10716,2189,15,Electronics,300.5,382.79,382.79,0.21,4536.06,4507.5,East,486.29,8,-457.73
500316,2025-07-07,13298,2291,6,Home & Kitchen,871.01,1569.71,1569.71,0.052,8928.51,5226.06,North,174.03,7,3528.42
500317,2026-06-16,12780,2013,1,Furniture,895.94,1259.88,1259.88,0.012,1244.76,895.94,East,305.37,3,43.45
500318,2025-01-05,13612,2179,5,Electronics,565.68,740.35,740.35,0.161,3105.77,2828.4,North,116.92,5,160.45
500319,2025-12-06,10989,2023,3,Home & Kitchen,703.26,1315.65,1315.65,0.078,3639.09,2109.78,West,170.47,5,1358.84
500320,2025-09-27,11829,2077,5,Furniture,728.22,938.82,938.82,0.058,4421.84,3641.1,West,204.81,4,575.93
500321,2026-01-20,10212,2034,1,Electronics,434.5,543.12,543.12,0.273,394.85,434.5,East,229.87,8,-269.52
500322,2025-05-27,13147,2107,5,Electronics,420.19,525.24,525.24,0.185,2140.35,2100.95,Central,88.08,4,-48.68
500323,2025-03-20,10754,2245,3,Furniture,685.48,1104.9,1104.9,0.043,3172.17,2056.44,North,159.99,6,955.74
500324,2025-11-14,13751,2011,1,Home & Kitchen,447.67,902.31,902.31,0.013,890.58,447.67,North,151.64,5,291.27
500325,2025-08-02,13690,2065,2,Clothing,744.57,995.74,995.74,0.111,1770.43,1489.14,West,72.69,4,208.6
500326,2025-01-20,13223,2150,3,Home & Kitchen,43.46,89.62,89.62,0.049,255.69,130.38,East,461.02,9,-335.71
500327,2025-04-21,10436,2041,15,Sports,148.95,197.47,197.47,0.092,2689.54,2234.25,South,89.49,6,365.8
500328,2025-08-25,11902,2153,3,Office Supplies,646.57,1264.98,1264.98,0.068,3536.88,1939.71,West,181.23,6,1415.94
500329,2025-04-05,14180,2263,1,Electronics,528.25,745.17,745.17,0.162,624.45,528.25,North,152.29,6,-56.09
500330,2025-03-05,11236,2154,2,Furniture,457.12,735.45,735.45,0.094,1332.64,914.24,North,213.73,4,204.67
500331,2026-01-28,10779,2097,1,Home & Kitchen,740.86,927.67,927.67,0.051,880.36,740.86,East,256.23,4,-116.73
500332,2026-03-11,14930,2051,4,Electronics,848.59,1060.74,1060.74,0.194,3419.83,3394.36,North,52.12,4,-26.65
500333,2025-06-03,13853,2024,1,Furniture,730.44,882.06,882.06,0.108,786.8,730.44,North,76.84,2,-20.48
500334,2025-05-13,11961,2010,2,Sports,768.69,1193.81,1193.81,0.082,2191.84,1537.38,East,241.36,7,413.1
500335,2025-01-16,14273,2013,4,Furniture,895.94,1259.88,1259.88,0.048,4797.62,3583.76,North,127.22,4,1086.64
500336,2025-01-12,11807,2018,4,Office Supplies,101.27,153.93,153.93,0.109,548.61,405.08,South,181.63,2,-38.1
500337,2025-03-08,13231,2139,5,Electronics,576.87,745.06,745.06,0.205,2961.61,2884.35,East,419.1,3,-341.84
500338,2025-11-18,11725,2186,2,Home & Kitchen,860.46,1801.75,1801.75,0.044,3444.95,1720.92,East,280.66,7,1443.37
500339,2025-11-02,10186,2021,3,Furniture,877.91,1503.13,1503.13,0.078,4157.66,2633.73,Central,88.0,2,1435.93
500340,2025-12-07,11495,2297,2,Electronics,302.42,528.59,528.59,0.196,849.97,604.84,East,307.58,7,-62.45
500341,2025-07-11,11980,2046,3,Furniture,109.24,175.86,175.86,0.003,526.0,327.72,West,164.06,3,34.22
500342,2025-06-06,14054,2056,2,Clothing,780.73,1501.15,1501.15,0.022,2936.25,1561.46,East,386.3,7,988.49
500343,2025-03-08,10246,2008,2,Sports,761.74,886.58,886.58,0.075,1640.17,1523.48,West,218.91,1,-102.22
500344,2026-01-19,14048,2086,3,Sports,564.73,1012.87,1012.87,0.117,2683.09,1694.19,West,49.16,4,939.74
500345,2026-03-29,10384,2005,1,Home & Kitchen,509.67,768.62,768.62,0.099,692.53,509.67,West,167.39,2,15.47
500346,2025-07-07,10285,2142,1,Electronics,358.31,417.37,417.37,0.251,312.61,358.31,East,338.07,8,-383.77
500347,2025-09-23,13995,2045,1,Sports,661.08,1063.51,1063.51,0.015,1047.56,661.08,West,122.81,4,263.67
500348,2025-03-29,10300,2203,3,Home & Kitchen,743.5,1003.43,1003.43,0.051,2856.77,2230.5,West,43.92,2,582.35
500349,2025-11-02,10901,2186,2,Home & Kitchen,860.46,1801.75,1801.75,0.084,3300.81,1720.92,Central,121.84,6,1458.05
500350,2025-08-15,11460,2223,2,Office Supplies,823.21,1587.09,1587.09,0.085,2904.37,1646.42,East,449.53,9,808.42
500351,2025-11-01,12922,2071,1,Electronics,844.59,1055.74,1055.74,0.309,729.52,844.59,West,48.37,4,-163.44
500352,2026-06-24,12534,2107,15,Electronics,420.19,525.24,525.24,0.259,5838.04,6302.85,Central,138.65,1,-603.46
500353,2025-07-01,10806,2185,1,Clothing,428.04,579.79,579.79,0.017,569.93,428.04,West,132.78,7,9.11
500354,2025-06-05,12229,2285,3,Home & Kitchen,730.85,1183.09,1183.09,0.042,3400.2,2192.55,Central,148.64,2,1059.01
500355,2025-08-01,11922,2203,4,Home & Kitchen,743.5,1003.43,1003.43,0.088,3660.51,2974.0,West,82.73,6,603.78
500356,2025-12-01,14973,2013,1,Furniture,895.94,1259.88,1259.88,0.06,1184.29,895.94,West,97.22,4,191.13
500357,2026-03-20,14790,2217,2,Home & Kitchen,273.92,425.35,425.35,0.073,788.6,547.84,North,157.17,2,47.39
500358,2025-02-18,12388,2050,1,Office Supplies,538.06,766.21,766.21,0.096,692.65,538.06,North,212.08,7,-57.49
500359,2026-06-10,12539,2184,1,Office Supplies,403.44,824.6,824.6,0.011,815.53,403.44,South,107.63,5,304.46
500360,2025-07-15,11997,2062,1,Office Supplies,341.42,661.46,661.46,0.055,625.08,341.42,South,181.06,4,102.6
500361,2025-01-03,14826,2100,5,Furniture,437.77,682.07,682.07,0.062,3198.91,2188.85,North,102.62,1,907.44
500362,2026-02-15,12504,2183,3,Sports,88.52,123.17,123.17,0.109,329.23,265.56,South,129.75,4,-66.08
500363,2026-01-17,10105,2284,2,Home & Kitchen,245.22,371.16,371.16,0.102,666.6,490.44,North,130.59,3,45.57
500364,2026-06-23,10439,2196,1,Office Supplies,209.31,286.56,286.56,0.055,270.8,209.31,South,94.37,4,-32.88
500365,2026-02-08,11522,2012,1,Clothing,518.85,843.82,843.82,0.105,755.22,518.85,East,251.49,7,-15.12
500366,2026-05-01,11352,2038,4,Home & Kitchen,812.41,1339.67,1339.67,0.049,5096.1,3249.64,South,97.86,3,1748.6
500367,2025-05-24,12699,2023,1,Home & Kitchen,703.26,1315.65,1315.65,0.09,1197.24,703.26,South,110.74,7,383.24
500368,2025-06-23,13613,2298,2,Home & Kitchen,324.85,587.17,587.17,0.076,1085.09,649.7,East,336.64,5,98.75
500369,2026-03-11,10509,2118,3,Electronics,660.88,826.1,826.1,0.207,1965.29,1982.64,Central,39.28,4,-56.63
500370,2025-05-15,14347,2267,2,Furniture,786.26,982.78,982.78,0.086,1796.52,1572.52,South,83.66,6,140.34
500371,2025-07-19,14975,2138,4,Electronics,868.97,1463.65,1463.65,0.137,5052.52,3475.88,South,102.93,1,1473.71
500372,2025-11-27,11275,2077,6,Furniture,728.22,938.82,938.82,0.009,5582.22,4369.32,North,84.75,2,1128.15
500373,2026-03-29,12823,2159,2,Electronics,806.62,1288.11,1288.11,0.238,1963.08,1613.24,North,148.58,4,201.26
500374,2025-08-30,10064,2172,3,Home & Kitchen,374.82,679.79,679.79,0.028,1982.27,1124.46,East,352.36,8,505.45
500375,2026-01-01,13922,2021,3,Furniture,877.91,1503.13,1503.13,0.041,4324.51,2633.73,East,264.19,8,1426.59
500376,2026-03-21,14416,2143,1,Home & Kitchen,304.58,402.42,402.42,0.078,371.03,304.58,West,114.94,6,-48.49
500377,2026-02-17,10860,2234,1,Furniture,486.43,962.76,962.76,0.069,896.33,486.43,East,284.7,8,125.2
500378,2025-06-17,12828,2075,4,Sports,716.11,866.23,866.23,0.014,3416.41,2864.44,East,411.86,1,140.11
500379,2025-09-30,11548,2264,3,Home & Kitchen,739.4,1147.87,1147.87,0.051,3267.99,2218.2,East,241.29,6,808.5
500380,2025-04-29,12077,2098,4,Sports,543.24,848.2,848.2,0.117,2995.84,2172.96,South,69.53,5,753.35
500381,2026-01-02,10437,2105,3,Furniture,200.94,387.75,387.75,0.12,1023.66,602.82,Central,161.18,1,259.66
500382,2025-03-01,13658,2154,2,Furniture,457.12,735.45,735.45,0.048,1400.3,914.24,South,72.64,2,413.42
500383,2025-09-11,10763,2021,3,Furniture,877.91,1503.13,1503.13,0.103,4044.92,2633.73,North,60.19,1,1351.0
500384,2025-01-19,10736,2050,3,Office Supplies,538.06,766.21,766.21,0.014,2266.45,1614.18,South,83.28,6,568.99
500385,2026-01-28,13665,2280,2,Office Supplies,323.19,472.14,472.14,0.052,895.18,646.38,East,460.66,5,-211.86
500386,2025-07-12,14095,2224,3,Sports,655.15,1161.0,1161.0,0.115,3082.46,1965.45,East,280.29,8,836.72
500387,2025-07-22,14729,2026,1,Home & Kitchen,606.39,796.21,796.21,0.1,716.59,606.39,West,90.25,7,19.95
500388,2026-05-07,11579,2297,1,Electronics,302.42,528.59,528.59,0.331,353.63,302.42,East,330.91,2,-279.7
500389,2025-10-04,13730,2051,1,Electronics,848.59,1060.74,1060.74,0.24,806.16,848.59,East,495.31,6,-537.74
500390,2025-11-20,11077,2144,4,Office Supplies,280.16,569.69,569.69,0.006,2265.09,1120.64,South,94.19,2,1050.26
500391,2026-04-29,12281,2297,1,Electronics,302.42,528.59,528.59,0.251,395.91,302.42,North,138.02,7,-44.53
500392,2025-05-21,11831,2052,3,Sports,658.62,848.63,848.63,0.095,2304.03,1975.86,East,277.93,3,50.24
500393,2025-05-13,11899,2250,15,Office Supplies,799.83,1447.76,1447.76,0.096,19631.63,11997.45,West,211.18,6,7423.0
500394,2025-12-02,14296,2246,3,Electronics,795.61,1381.28,1381.28,0.163,3468.39,2386.83,East,283.7,7,797.86
500395,2025-07-18,10674,2296,5,Home & Kitchen,735.88,1055.47,1055.47,0.003,5261.52,3679.4,North,160.25,3,1421.87
500396,2025-10-23,10549,2144,2,Office Supplies,280.16,569.69,569.69,0.08,1048.23,560.32,South,83.37,3,404.54
500397,2025-10-26,10937,2163,1,Furniture,817.68,1711.62,1711.62,0.058,1612.35,817.68,North,83.69,7,710.98
500398,2025-02-16,14145,2282,2,Electronics,118.88,145.35,145.35,0.228,224.42,237.76,South,105.43,3,-118.77
500399,2025-01-28,10896,2187,2,Office Supplies,449.09,831.27,831.27,0.08,1529.54,898.18,North,68.37,5,562.99
500400,2026-03-17,12570,2079,1,Office Supplies,520.56,740.18,740.18,0.052,701.69,520.56,West,212.51,1,-31.38
500401,2026-02-18,12088,2084,1,Office Supplies,777.58,1059.55,1059.55,0.119,933.46,777.58,East,454.26,5,-298.38
500402,2025-04-02,10914,2133,1,Sports,270.67,410.48,410.48,0.074,380.1,270.67,Central,143.99,5,-34.56
500403,2025-06-24,11177,2183,1,Sports,88.52,123.17,123.17,0.114,109.13,88.52,East,300.38,8,-279.77
500404,2025-10-26,14772,2077,2,Furniture,728.22,938.82,938.82,0.063,1759.35,1456.44,Central,35.22,5,267.69
500405,2025-03-11,14866,2235,4,Clothing,82.97,136.8,136.8,0.107,488.65,331.88,West,113.34,6,43.43
500406,2025-05-12,14307,2238,1,Electronics,499.47,793.99,793.99,0.223,616.93,499.47,East,407.06,4,-289.6
500407,2025-04-13,13274,2248,6,Electronics,321.82,612.48,612.48,0.178,3020.75,1930.92,West,66.66,5,1023.17
500408,2025-09-18,14243,2237,1,Electronics,423.53,600.08,600.08,0.249,450.66,423.53,East,180.07,6,-152.94
500409,2025-09-29,11523,2164,2,Clothing,256.13,447.55,447.55,0.039,860.19,512.26,South,72.77,6,275.16
500410,2025-08-14,12803,2036,3,Home & Kitchen,559.92,883.66,883.66,0.057,2499.87,1679.76,Central,89.83,6,730.28
500411,2025-01-08,13123,2230,1,Electronics,313.7,487.6,487.6,0.311,335.96,313.7,Central,181.85,4,-159.59
500412,2025-08-17,14591,2236,6,Home & Kitchen,288.24,480.9,480.9,0.06,2712.28,1729.44,North,67.3,6,915.54
500413,2026-04-29,12457,2039,10,Furniture,439.99,698.89,698.89,0.025,6814.18,4399.9,West,186.26,4,2228.02
500414,2025-09-15,11650,2164,2,Clothing,256.13,447.55,447.55,0.087,817.23,512.26,Central,191.57,5,113.4
500415,2025-05-06,12321,2114,2,Home & Kitchen,785.05,1341.12,1341.12,0.037,2583.0,1570.1,Central,139.21,4,873.69
500416,2025-10-06,12506,2007,5,Clothing,231.7,449.79,449.79,0.111,1999.32,1158.5,East,233.63,5,607.19
500417,2025-03-14,11144,2103,1,Home & Kitchen,520.86,942.19,942.19,0.114,834.78,520.86,North,30.75,4,283.17
500418,2025-12-14,13773,2149,3,Sports,733.63,999.0,999.0,0.05,2847.15,2200.89,North,185.6,1,460.66
500419,2026-06-29,10046,2271,4,Sports,826.83,1093.53,1093.53,0.09,3980.45,3307.32,East,255.42,5,417.71
