CustomerID,CustomerName,Gender,Age,Region,CustomerSegment,JoinDate
10476,Customer_10476,Unknown,26,North,Consumer,2024-06-02
10477,Customer_10477,Male,34,Central,Small Business,2025-06-21
10478,Customer_10478,Female,22,East,Small Business,2023-03-02
10479,Customer_10479,Other,48,Central,Consumer,2022-12-20
10480,Customer_10480,Female,69,East,Consumer,2024-01-20
10481,Customer_10481,Female,57,West,Small Business,2024-01-14
10482,Customer_10482,Female,55,West,Consumer,2025-09-11
10483,Customer_10483,Male,60,West,Small Business,2024-10-23
10484,Customer_10484,Female,36,South,Consumer,2023-04-24
10485,Customer_10485,Female,53,East,Small Business,2024-09-02
10486,Customer_10486,Female,67,West,Consumer,2025-01-09
10487,Customer_10487,Male,50,South,Consumer,2022-02-13
10488,Customer_10488,Male,30,South,Small Business,2022-06-04
10489,Customer_10489,Other,31,North,Consumer,2024-08-04
10490,Customer_10490,Female,50,Central,Consumer,2024-07-16
10491,Customer_10491,Male,46,North,Consumer,2022-04-09
10492,Customer_10492,Female,60,East,Small Business,2025-11-21
10493,Customer_10493,Male,66,East,Consumer,2022-06-20
10494,Customer_10494,Male,53,East,Small Business,2022-05-28
10495,Customer_10495,Male,61,West,Consumer,2022-05-03
10496,Customer_10496,Male,27,North,Consumer,2022-04-22
10497,Customer_10497,Female,48,East,Small Business,2024-10-19
10498,Customer_10498,Male,23,West,Consumer,2024-10-08
10499,Customer_10499,Unknown,18,West,Consumer,2025-02-27
10500,Customer_10500,Unknown,24,North,Consumer,2022-03-09
10501,Customer_10501,Female,44,Central,Consumer,2024-04-07
10502,Customer_10502,Female,38,West,Consumer,2024-06-10
10503,Customer_10503,Male,45,Central,Consumer,2025-08-02
10504,Customer_10504,Female,33,East,Consumer,2024-10-25
10505,Customer_10505,Female,63,East,Consumer,2025-02-15
10506,Customer_10506,Male,40,Central,Consumer,2022-08-18
10507,Customer_10507,Female,69,Central,Consumer,2022-06-09
10508,Customer_10508,Female,37,East,Enterprise,2025-08-10
10509,Customer_10509,Other,55,South,Small Business,2022-07-05
10510,Customer_10510,Female,42,South,Consumer,2024-10-10
10511,Customer_10511,Female,45,South,Consumer,2024-05-26
10512,Customer_10512,Male,22,South,Enterprise,2023-07-06
10513,Customer_10513,Female,38,South,Consumer,2025-06-01
10514,Customer_10514,Female,35,Central,Consumer,2025-03-21
10515,Customer_10515,Male,64,North,Small Business,2025-03-09
10516,Customer_10516,Male,23,West,Consumer,2025-10-22
10517,Customer_10517,Male,46,North,Consumer,2025-02-25
10518,Customer_10518,Female,36,South,Enterprise,2025-10-06
10519,Customer_10519,Unknown,50,North,Small Business,2022-05-27
10520,Customer_10520,Male,18,South,Consumer,2025-08-01
10521,Customer_10521,Female,62,West,Consumer,2025-05-26
10522,Customer_10522,Male,20,Central,Consumer,2023-03-12
10523,Customer_10523,Other,59,South,Small Business,2024-01-02
10524,Customer_10524,Female,38,East,Consumer,2025-03-14
10525,Customer_10525,Female,52,East,Consumer,2025-07-24
10526,Customer_10526,Male,58,Central,Enterprise,2022-03-01
10527,Customer_10527,Male,57,West,Consumer,2024-04-22
10528,Customer_10528,Male,20,East,Consumer,2025-10-30
10529,Customer_10529,Male,42,West,Consumer,2023-02-08
10530,Customer_10530,Female,62,West,Consumer,2024-05-30
10531,Customer_10531,Female,55,North,Consumer,2025-02-11
10532,Customer_10532,Unknown,62,East,Enterprise,2023-09-07
10533,Customer_10533,Unknown,37,Central,Small Business,2022-12-02
10534,Customer_10534,Female,69,West,Consumer,2024-04-10
10535,Customer_10535,Female,61,East,Consumer,2022-10-12
10536,Customer_10536,Other,62,East,Consumer,2022-05-09
10537,Customer_10537,Female,51,South,Consumer,2022-11-11
10538,Customer_10538,Male,38,East,Consumer,2024-08-17
10539,Customer_10539,Male,65,West,Enterprise,2022-03-12
10540,Customer_10540,Male,40,East,Consumer,2022-12-11
10541,Customer_10541,Other,23,West,Consumer,2025-01-26
10542,Customer_10542,Female,68,Central,Consumer,2025-08-16
10543,Customer_10543,Male,30,North,Consumer,2022-06-25
10544,Customer_10544,Female,66,East,Consumer,2024-06-02
10545,Customer_10545,Female,40,East,Consumer,2025-01-03
10546,Customer_10546,Male,26,West,Consumer,2022-05-23
10547,Customer_10547,Male,34,South,Small Business,2024-07-19
10548,Customer_10548,Female,19,East,Consumer,2024-11-12
10549,Customer_10549,Female,36,Central,Consumer,2022-06-30
10550,Customer_10550,Female,36,East,Consumer,2024-12-04
10551,Customer_10551,Female,24,Central,Small Business,2022-04-02
10552,Customer_10552,Female,59,Central,Consumer,2025-07-16
10553,Customer_10553,Female,59,North,Consumer,2022-02-03
10554,Customer_10554,Female,37,South,Consumer,2023-11-09
10555,Customer_10555,Female,26,Central,Small Business,2025-10-19
10556,Customer_10556,Male,34,Central,Consumer,2025-03-02
10557,Customer_10557,Male,44,North,Consumer,2024-01-29
10558,Customer_10558,Male,64,North,Consumer,2023-01-17
10559,Customer_10559,Female,19,North,Consumer,2024-08-23
10560,Customer_10560,Female,53,Central,Consumer,2025-07-24
10561,Customer_10561,Female,36,North,Consumer,2025-03-25
10562,Customer_10562,Male,34,East,Small Business,2023-01-22
10563,Customer_10563,Male,22,West,Consumer,2023-06-19
10564,Customer_10564,Male,56,North,Consumer,2022-07-19
10565,Customer_10565,Male,35,East,Consumer,2022-10-02
10566,Customer_10566,Female,24,South,Consumer,2023-05-16
10567,Customer_10567,Male,34,Central,Consumer,2023-04-04
10568,Customer_10568,Male,56,South,Small Business,2022-02-19
10569,Customer_10569,Female,53,West,Enterprise,2024-08-27
10570,Customer_10570,Male,57,West,Consumer,2024-09-14
10571,Customer_10571,Female,62,South,Consumer,2023-06-16
10572,Customer_10572,Female,21,North,Consumer,2024-09-30
10573,Customer_10573,Male,55,East,Small Business,2023-09-20
10574,Customer_10574,Female,42,South,Small Business,2025-01-20
10575,Customer_10575,Female,22,West,Small Business,2022-12-05
10576,Customer_10576,Other,47,West,Small Business,2024-12-12
10577,Customer_10577,Male,29,East,Consumer,2022-01-04
10578,Customer_10578,Female,21,East,Consumer,2022-10-08
10579,Customer_10579,Female,41,East,Small Business,2025-08-06
10580,Customer_10580,Male,46,West,Consumer,2022-03-14
10581,Customer_10581,Male,26,East,Consumer,2025-03-06
10582,Customer_10582,Unknown,21,South,Consumer,2024-02-07
10583,Customer_10583,Female,68,South,Consumer,2024-08-28
10584,Customer_10584,Male,41,East,Consumer,2024-09-24
10585,Customer_10585,Female,31,East,Consumer,2025-11-17
10586,Customer_10586,Male,22,East,Small Business,2022-07-27
10587,Customer_10587,Male,35,North,Consumer,2022-09-17
10588,Customer_10588,Male,59,West,Consumer,2024-07-18
10589,Customer_10589,Male,36,South,Small Business,2022-09-20
10590,Customer_10590,Male,29,North,Consumer,2024-02-22
10591,Customer_10591,Male,35,East,Consumer,2023-05-20
10592,Customer_10592,Female,34,South,Consumer,2022-07-22
10593,Customer_10593,Male,47,East,Consumer,2025-10-02
10594,Customer_10594,Male,41,South,Consumer,2022-02-21
10595,Customer_10595,Female,28,East,Enterprise,2025-10-11
10596,Customer_10596,Female,52,East,Consumer,2022-12-29
10597,Customer_10597,Female,40,South,Consumer,2022-02-14
10598,Customer_10598,Male,34,North,Consumer,2024-04-06
10599,Customer_10599,Male,18,Central,Consumer,2025-11-02
10600,Customer_10600,Male,32,East,Small Business,2024-02-28
10601,Customer_10601,Male,49,East,Consumer,2025-12-06
10602,Customer_10602,Male,26,North,Consumer,2024-02-10
10603,Customer_10603,Male,32,East,Small Business,2022-05-22
10604,Customer_10604,Male,45,East,Consumer,2025-07-05
10605,Customer_10605,Male,41,East,Small Business,2024-03-07
10606,Customer_10606,Male,52,West,Consumer,2022-02-06
10607,Customer_10607,Male,39,North,Consumer,2022-02-14
10608,Customer_10608,Male,44,South,Small Business,2024-07-08
10609,Customer_10609,Female,36,West,Small Business,2024-12-05
10610,Customer_10610,Female,62,Central,Consumer,2023-07-19
10611,Customer_10611,Male,29,North,Consumer,2022-10-28
10612,Customer_10612,Female,37,East,Consumer,2022-10-15
10613,Customer_10613,Female,18,South,Consumer,2024-02-25
10614,Customer_10614,Male,38,North,Enterprise,2022-09-26
10615,Customer_10615,Female,66,South,Consumer,2024-03-01
10616,Customer_10616,Female,62,North,Consumer,2024-12-21
10617,Customer_10617,Male,18,West,Small Business,2023-08-04
10618,Customer_10618,Male,27,East,Consumer,2025-06-19
10619,Customer_10619,Female,64,North,Consumer,2024-07-24
10620,Customer_10620,Female,49,North,Enterprise,2022-12-20
10621,Customer_10621,Male,56,West,Small Business,2024-08-25
10622,Customer_10622,Male,39,North,Small Business,2022-03-12
10623,Customer_10623,Male,35,East,Consumer,2024-04-14
10624,Customer_10624,Female,65,South,Small Business,2023-02-17
10625,Customer_10625,Female,63,East,Consumer,2023-09-04
10626,Customer_10626,Male,49,South,Consumer,2024-12-20
10627,Customer_10627,Male,44,North,Enterprise,2023-09-07
10628,Customer_10628,Female,45,South,Consumer,2025-11-17
10629,Customer_10629,Male,35,North,Small Business,2023-06-13
10630,Customer_10630,Male,56,East,Consumer,2025-08-21
10631,Customer_10631,Female,66,West,Consumer,2022-07-10
10632,Customer_10632,Female,46,South,Small Business,2022-03-19
10633,Customer_10633,Female,35,North,Consumer,2024-06-07
10634,Customer_10634,Female,61,East,Consumer,2025-08-17
10635,Customer_10635,Male,25,East,Consumer,2024-08-06
10636,Customer_10636,Male,48,Central,Enterprise,2022-01-17
10637,Customer_10637,Female,51,East,Consumer,2024-03-25
10638,Customer_10638,Male,24,East,Consumer,2023-03-10
10639,Customer_10639,Male,53,East,Consumer,2024-12-02
10640,Customer_10640,Male,35,Central,Enterprise,2024-12-27
10641,Customer_10641,Male,55,West,Small Business,2025-11-04
10642,Customer_10642,Male,26,South,Small Business,2022-07-31
10643,Customer_10643,Male,26,South,Consumer,2022-07-22
10644,Customer_10644,Male,63,South,Consumer,2023-12-27
10645,Customer_10645,Male,25,East,Consumer,2022-04-19
10646,Customer_10646,Female,68,West,Consumer,2024-08-25
10647,Customer_10647,Female,52,East,Consumer,2022-10-11
10648,Customer_10648,Female,35,North,Enterprise,2024-07-29
10649,Customer_10649,Female,22,West,Small Business,2025-06-02
10650,Customer_10650,Female,31,West,Consumer,2024-01-07
10651,Customer_10651,Male,45,South,Consumer,2025-02-15
10652,Customer_10652,Female,47,West,Small Business,2024-07-20
10653,Customer_10653,Female,21,East,Consumer,2023-08-26
10654,Customer_10654,Female,56,Central,Consumer,2025-09-25
10655,Customer_10655,Male,37,West,Consumer,2025-07-28
10656,Customer_10656,Male,42,East,Consumer,2023-05-06
10657,Customer_10657,Male,45,West,Small Business,2022-01-19
10658,Customer_10658,Male,29,Central,Consumer,2025-04-13
10659,Customer_10659,Female,19,East,Consumer,2024-03-11
10660,Customer_10660,Female,60,South,Consumer,2024-01-30
10661,Customer_10661,Male,31,West,Small Business,2025-03-11
10662,Customer_10662,Unknown,39,South,Consumer,2024-07-17
10663,Customer_10663,Female,48,South,Consumer,2022-10-25
10664,Customer_10664,Male,40,Central,Enterprise,2023-12-06
10665,Customer_10665,Male,65,West,Enterprise,2024-03-25
10666,Customer_10666,Male,37,East,Enterprise,2024-03-13
10667,Customer_10667,Male,55,South,Small Business,2023-01-08
10668,Customer_10668,Male,21,South,Consumer,2024-07-16
10669,Customer_10669,Male,32,South,Consumer,2024-08-08
10670,Customer_10670,Male,41,North,Consumer,2024-04-23
10671,Customer_10671,Male,42,West,Consumer,2024-08-04
10672,Customer_10672,Female,18,South,Enterprise,2023-03-19
10673,Customer_10673,Male,24,East,Small Business,2025-06-25
10674,Customer_10674,Female,48,South,Small Business,2022-05-22
10675,Customer_10675,Male,29,Central,Consumer,2023-02-06
10676,Customer_10676,Unknown,59,South,Enterprise,2024-04-02
10677,Customer_10677,Male,22,North,Small Business,2022-08-10
10678,Customer_10678,Male,61,North,Consumer,2024-01-07
10679,Customer_10679,Other,67,East,Small Business,2025-04-22
10680,Customer_10680,Female,59,East,Consumer,2025-10-19
10681,Customer_10681,Female,55,East,Consumer,2024-09-20
10682,Customer_10682,Male,29,East,Small Business,2025-04-26
10683,Customer_10683,Male,56,North,Small Business,2022-04-23
10684,Customer_10684,Female,35,East,Consumer,2025-04-19
10685,Customer_10685,Female,19,East,Consumer,2025-05-07
10686,Customer_10686,Female,27,North,Enterprise,2024-12-29
10687,Customer_10687,Female,32,North,Small Business,2023-08-21
10688,Customer_10688,Male,47,North,Small Business,2024-06-22
10689,Customer_10689,Female,61,North,Consumer,2023-04-30
10690,Customer_10690,Male,34,East,Consumer,2025-11-23
10691,Customer_10691,Male,21,North,Consumer,2023-07-05
10692,Customer_10692,Male,24,South,Consumer,2024-10-30
10693,Customer_10693,Female,58,North,Consumer,2022-01-03
10694,Customer_10694,Male,48,Central,Consumer,2023-10-24
10695,Customer_10695,Male,68,Central,Consumer,2022-03-08
10696,Customer_10696,Female,56,South,Consumer,2023-12-06
10697,Customer_10697,Male,51,South,Small Business,2025-01-25
10698,Customer_10698,Female,23,South,Consumer,2025-09-03
10699,Customer_10699,Male,67,East,Consumer,2022-04-08
10700,Customer_10700,Female,55,North,Consumer,2024-12-16
10701,Customer_10701,Female,62,West,Consumer,2025-02-04
10702,Customer_10702,Male,68,East,Consumer,2022-03-29
10703,Customer_10703,Male,51,Central,Enterprise,2024-08-29
10704,Customer_10704,Male,61,North,Small Business,2023-10-15
10705,Customer_10705,Male,32,West,Consumer,2023-10-18
10706,Customer_10706,Unknown,31,West,Consumer,2024-06-30
10707,Customer_10707,Male,23,North,Consumer,2023-01-06
10708,Customer_10708,Female,67,South,Small Business,2023-01-10
10709,Customer_10709,Male,54,North,Consumer,2022-02-21
10710,Customer_10710,Female,67,South,Consumer,2022-02-10
10711,Customer_10711,Female,49,South,Small Business,2024-03-26
10712,Customer_10712,Female,20,East,Small Business,2022-04-01
10713,Customer_10713,Female,20,East,Small Business,2022-02-08
10714,Customer_10714,Male,39,Central,Small Business,2024-11-02
10715,Customer_10715,Male,39,North,Enterprise,2024-06-18
10716,Customer_10716,Female,27,Central,Consumer,2023-09-13
10717,Customer_10717,Female,68,South,Consumer,2022-04-14
10718,Customer_10718,Other,20,West,Small Business,2024-01-13
10719,Customer_10719,Male,29,South,Small Business,2022-02-12
10720,Customer_10720,Female,46,North,Enterprise,2022-07-28
10721,Customer_10721,Female,65,Central,Consumer,2023-08-23
10722,Customer_10722,Male,34,South,Consumer,2023-08-28
10723,Customer_10723,Male,24,West,Consumer,2023-04-21
10724,Customer_10724,Female,30,East,Consumer,2022-04-19
10725,Customer_10725,Female,19,East,Consumer,2022-08-02
10726,Customer_10726,Female,21,East,Small Business,2023-02-13
10727,Customer_10727,Male,27,West,Consumer,2024-02-10
10728,Customer_10728,Female,56,North,Small Business,2023-09-25
10729,Customer_10729,Male,41,West,Small Business,2022-03-18
10730,Customer_10730,Male,34,Central,Consumer,2022-04-05
10731,Customer_10731,Male,69,North,Consumer,2022-09-26
10732,Customer_10732,Female,23,North,Consumer,2022-12-27
10733,Customer_10733,Female,36,West,Small Business,2023-06-14
10734,Customer_10734,Female,22,East,Small Business,2023-11-14
10735,Customer_10735,Male,49,East,Small Business,2022-06-11
10736,Customer_10736,Female,27,North,Enterprise,2023-04-10
10737,Customer_10737,Male,26,East,Consumer,2024-04-02
10738,Customer_10738,Female,44,North,Enterprise,2023-07-02
10739,Customer_10739,Male,30,East,Small Business,2025-04-25
10740,Customer_10740,Male,36,West,Small Business,2022-02-21
10741,Customer_10741,Male,38,South,Consumer,2023-05-03
10742,Customer_10742,Male,41,East,Enterprise,2025-11-20
10743,Customer_10743,Female,55,Central,Consumer,2022-04-02
10744,Customer_10744,Female,21,West,Small Business,2023-10-13
10745,Customer_10745,Male,41,West,Consumer,2022-12-23
10746,Customer_10746,Female,52,East,Consumer,2023-12-20
10747,Customer_10747,Male,20,West,Consumer,2025-03-13
10748,Customer_10748,Female,21,North,Consumer,2022-07-18
10749,Customer_10749,Female,54,North,Consumer,2024-03-25
10750,Customer_10750,Female,57,South,Small Business,2025-09-08
10751,Customer_10751,Male,65,East,Consumer,2025-09-17
10752,Customer_10752,Female,52,West,Consumer,2025-07-11
10753,Customer_10753,Female,48,South,Consumer,2022-08-05
10754,Customer_10754,Male,61,West,Consumer,2023-07-10
10755,Customer_10755,Male,42,West,Consumer,2025-12-28
10756,Customer_10756,Female,57,East,Consumer,2024-03-13
10757,Customer_10757,Female,30,South,Consumer,2023-12-02
10758,Customer_10758,Female,21,East,Small Business,2023-05-18
10759,Customer_10759,Female,63,South,Consumer,2023-04-14
10760,Customer_10760,Female,31,North,Consumer,2023-01-01
10761,Customer_10761,Male,30,Central,Consumer,2025-06-16
10762,Customer_10762,Male,44,North,Enterprise,2023-09-16
10763,Customer_10763,Male,23,North,Consumer,2024-07-08
10764,Customer_10764,Female,34,Central,Consumer,2023-07-15
10765,Customer_10765,Male,53,South,Consumer,2024-04-02
10766,Customer_10766,Female,57,West,Consumer,2024-08-24
10767,Customer_10767,Female,66,South,Consumer,2023-10-25
10768,Customer_10768,Female,52,South,Consumer,2024-01-21
10769,Customer_10769,Male,34,South,Consumer,2025-11-20
